Site,Date,Expected CPM,Actual CPM,Abnormality,Percentage Drop/Growth
totalbarca,2017-05-26 00:00:00,0.08814335512735469,1.0357165752688173,high,1075.036477534073
totalbarca,2017-05-27 00:00:00,0.03708619595914911,1.1280204309302326,high,2941.6180515595634
ultimateknicks,2017-05-15 00:00:00,2.929154969881716,1.0753640892345477,low,63.287565858013565
ultimateknicks,2017-05-16 00:00:00,3.0565015152809734,0.9197357547048208,low,69.90887293506634
ultimateknicks,2017-05-17 00:00:00,3.175874116639772,1.0854242892332142,low,65.8228176127571
ultimateknicks,2017-05-18 00:00:00,3.285529707506511,1.0660708807889394,low,67.55254173008184
ultimateknicks,2017-05-19 00:00:00,3.3838644175184776,1.1527108552012546,low,65.93507561255709
ultimateknicks,2017-05-20 00:00:00,3.4694429418314443,1.3009349941448802,low,62.503058388441325
ultimateknicks,2017-05-21 00:00:00,3.5410248818925982,1.1704503031281033,low,66.94600173206001
ultimateknicks,2017-05-22 00:00:00,3.5975875526381533,1.1542522536687632,low,67.9159370889435
ultimateknicks,2017-05-23 00:00:00,3.6383448187071625,1.1329996231280375,low,68.85947650419143
ultimateknicks,2017-05-24 00:00:00,3.6627615982550203,1.153032744656918,low,68.52012576504472
ultimateknicks,2017-05-25 00:00:00,3.6705637559513575,1.2128600066725979,low,66.95711919712338
ultimateknicks,2017-05-26 00:00:00,3.66174319514834,1.2600052393817378,low,65.5900162236611
ultimateknicks,2017-05-27 00:00:00,3.6365580512927425,1.353389926879343,low,62.783766743439365
ultimateknicks,2017-05-28 00:00:00,3.595527982642728,1.372340838513297,low,61.832007840344474
ultimateknicks,2017-05-29 00:00:00,3.5394246484153857,0.9909698312701831,low,72.00195145519359
ultimateknicks,2017-05-30 00:00:00,3.4692575568094535,0.9371904777048816,low,72.98584892132422
ultimateknicks,2017-05-31 00:00:00,3.3862555541290535,0.716830846743295,low,78.83116512369475
wearewearside,2017-04-16 00:00:00,0.5377826858941631,1.2017469390219369,high,123.46330042660456
wearewearside,2017-04-24 00:00:00,0.6300787042822591,3.1553450728752397,high,400.7858623740639
wearewearside,2017-05-20 00:00:00,0.7230805224252747,2.0881262367915463,high,188.7819782211517
wearewearside,2017-05-21 00:00:00,0.7093233337966387,1.689361020322581,high,138.16515541372516
wearewearside,2017-05-22 00:00:00,0.6956274039042784,1.4109251541269843,high,102.82771296933181
wearewearside,2017-05-23 00:00:00,0.6822289913903726,1.4772198365217388,high,116.52844648410303
wearewearside,2017-05-24 00:00:00,0.6693533661461185,1.759177077142857,high,162.81739453579323
wearewearside,2017-05-25 00:00:00,0.6572105581869179,2.3773586387096772,high,261.734699647587
wearewearside,2017-05-26 00:00:00,0.6459914278277403,2.2616376,high,250.10334542753202
wearewearside,2017-05-28 00:00:00,0.6269710607283828,1.3195888432989689,high,110.47045485096842
wearewearside,2017-05-30 00:00:00,0.6133135885193486,1.3093784167507567,high,113.49248431162862
wrc,2017-05-14 00:00:00,2.97753647749766,0.9526474096586178,low,68.00551674654113
wrc,2017-05-15 00:00:00,3.1191096397708327,1.0293272908606512,low,66.99932321275253
wrc,2017-05-16 00:00:00,3.256724383430737,0.8516903751632565,low,73.84825134431368
wrc,2017-05-17 00:00:00,3.3881164116689115,0.9294846058605034,low,72.56633205815204
wrc,2017-05-18 00:00:00,3.5110857749614213,0.8501231605673855,low,75.78745678530949
wrc,2017-05-19 00:00:00,3.6235388998856695,0.7935692900117061,low,78.09960616024448
wrc,2017-05-20 00:00:00,3.7235288278811964,0.7683520253223264,low,79.36495027058666
wrc,2017-05-21 00:00:00,3.8092928832387387,0.7591911981784205,low,80.07002292948027
wrc,2017-05-22 00:00:00,3.8792870382605398,0.8936213090191067,low,76.96429008203003
wrc,2017-05-23 00:00:00,3.9322163064370352,0.9121489330543933,low,76.80318522759784
wrc,2017-05-24 00:00:00,3.967060570412744,1.1017268926638983,low,72.2281302967534
wrc,2017-05-25 00:00:00,3.9830953389964883,0.9836608078769055,low,75.30411089470101
wrc,2017-05-26 00:00:00,3.97990702481191,1.0208146957210775,low,74.35079037381983
wrc,2017-05-27 00:00:00,3.957402439495619,1.1043267306362379,low,72.09465684826871
wrc,2017-05-28 00:00:00,3.915812314588909,1.0798909695520484,low,72.42230007988985
wrc,2017-05-29 00:00:00,3.8556887712761387,0.8794582988587731,low,77.19063049355786
wrc,2017-05-30 00:00:00,3.7778967786662765,0.9068613780436312,low,75.99560201949764
wrc,2017-05-31 00:00:00,3.683599756131419,0.614392197741669,low,83.32087527373184
wsof,2017-04-15 00:00:00,0.06138539305701882,0.6930529952451655,high,1029.0193981513028
wsof,2017-04-16 00:00:00,0.0644861785399142,0.5597585336110681,high,768.0286943419997
wsof,2017-04-17 00:00:00,0.0674377702643309,0.47454405365068664,high,603.6769629106226
wsof,2017-05-19 00:00:00,0.04539356192148623,0.6179643733333333,high,1261.3480572469264
wsof,2017-05-20 00:00:00,0.0456223346859268,0.6916643303886926,high,1416.0651798077563
wsof,2017-05-21 00:00:00,0.046661817746421315,0.590881393,high,1166.3059896446428
wsof,2017-05-22 00:00:00,0.048531314841390435,0.48595717125714294,high,901.3270253347624
wsof,2017-05-23 00:00:00,0.05123555772769699,0.6063762687857143,high,1083.5067200955218
wsof,2017-05-24 00:00:00,0.05476410898304652,0.5510877682539683,high,906.2936811855556
wsof,2017-05-25 00:00:00,0.059090366454395464,0.6158202542168675,high,942.1669235917548
wsof,2017-05-26 00:00:00,0.06417286032012472,0.6111901715053762,high,852.4122322995566
wsof,2017-05-27 00:00:00,0.06995648712071477,0.6115728708904109,high,774.21895532733
wsof,2017-05-28 00:00:00,0.07637182049407876,0.6326262868085106,high,728.3504081948122
wsof,2017-05-29 00:00:00,0.08333717487665789,0.540465813919414,high,548.5290804725784
wsof,2017-05-30 00:00:00,0.09076000571790396,0.5790448054054053,high,537.9955585339708
wsof,2017-05-31 00:00:00,0.0985384540302013,0.4035990813913044,high,309.58535970901704
